YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,SP_CODE,SIZE,COUNT,OBS_CODE,NOTES,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2014,5,2014-05-19,MOHK,2,CONTROL,SFL,9,12,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,5,2014-05-19,MOHK,2,CONTROL,SFL,9.5,1,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,5,2014-05-19,MOHK,2,CONTROL,SFL,10,2,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,8,1,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,8.5,7,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,9,7,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,9.5,12,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,10,11,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,10.5,9,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,8,2014-08-15,MOHK,2,CONTROL,SFL,11,3,106,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,5.5,1,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,6,6,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,6.5,6,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,7,15,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,7.5,8,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,8,7,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,8.5,5,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,9,4,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2014,11,2014-11-18,MOHK,2,CONTROL,SFL,9.5,1,31,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,8,1,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,8.5,2,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,9,15,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,9.5,15,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,10,12,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,10.5,1,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,2,2015-02-20,MOHK,2,CONTROL,SFL,11,1,103,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,4,1,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,6,6,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,6.5,2,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,7,7,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,7.5,1,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,8,7,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,8.5,1,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,5,2015-05-13,MOHK,2,CONTROL,SFL,9,2,111,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,6,2,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,6.5,8,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,7,8,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,7.5,10,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,8,10,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,8.5,10,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,8,2015-08-17,MOHK,2,CONTROL,SFL,9,2,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,6,5,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,6.5,8,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,7,15,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,9,7,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,9.5,3,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2015,11,2015-11-23,MOHK,2,CONTROL,SFL,10,18,999,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,6.5,2,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,7,6,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,7.5,11,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,8,10,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,8.5,11,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,9,8,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,2,2016-02-17,MOHK,2,CONTROL,SFL,9.5,2,109,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,7,1,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,7.5,2,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,8,8,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,8.5,10,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,9,12,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,9.5,6,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,10,8,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,10.5,2,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,12,1,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2016,5,2016-05-12,MOHK,2,CONTROL,SFL,13,1,115,-99999,Mesocentrotus,franciscanus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Red Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,4,1,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,4.5,4,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,5,7,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,5.5,6,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,6,12,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,6.5,12,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,7,9,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,7.5,5,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,8,7,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,8.5,1,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,10,2008-10-22,MOHK,2,CONTROL,SPL,9,3,31,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,2.5,1,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,3,9,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,3.5,2,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,4,14,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,4.5,6,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,5,14,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,5.5,8,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,6,22,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,6.5,5,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2008,12,2008-12-12,MOHK,2,CONTROL,SPL,7,9,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,3,2,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,4,10,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,4.5,1,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,5,38,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,5.5,15,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,6,24,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,6.5,8,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,1,2009-01-28,MOHK,2,CONTROL,SPL,7,6,36,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,2.5,2,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,3,4,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,3.5,5,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,4,2,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,4.5,3,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
2009,3,2009-03-16,MOHK,2,CONTROL,SPL,5,15,1,-99999,Strongylocentrotus,purpuratus,INVERT,QUAD,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,-99999,-99999,Purple Urchin,HARD,MOBILE,SOLITARY
