campus,method,year,month,day,site,side,zone,transect,depth,MPAGroup,MPA_STATUS,RESERVE,MLPA_REGN,REGION,SUBREGION,LAT_WGS84,LON_WGS84,YEAR_MPA
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,1,8.35,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.0139,-119.36,0
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,2,9.95,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.0139,-119.36,0
UCSB,SBTL_SWATH,2012,8,29,ANACAPA_LIGHTHOUSE_REEF,W,INNER,1,6.25,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.010783,-119.3725,0
UCSB,SBTL_SWATH,2012,8,29,ANACAPA_LIGHTHOUSE_REEF,W,INNER,2,6.25,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.010783,-119.3725,0
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,1,11.1,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.010783,-119.3725,0
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,2,12.5,Anacapa Island SMR,reference,OUT,SCSR,NCI East,ANA,34.010783,-119.3725,0
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,CEN,INNER,1,6.9,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,CEN,INNER,2,7.7,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,CEN,OUTER,1,9.866666667,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,CEN,OUTER,2,10.4,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,E,INNER,1,5.5,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,E,INNER,2,4.6,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,E,OUTER,1,7.75,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_MIDDLE_ISLE,E,OUTER,2,7.9,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_MIDDLE_ISLE,W,INNER,1,5.2,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_MIDDLE_ISLE,W,INNER,2,5.7,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_MIDDLE_ISLE,W,OUTER,1,8.5,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_MIDDLE_ISLE,W,OUTER,2,9.1,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,CEN,INNER,1,5.35,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,CEN,INNER,2,5.35,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,CEN,OUTER,1,10.7,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,CEN,OUTER,2,11.3,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,E,INNER,1,4.4,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,E,INNER,2,6.85,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,E,OUTER,1,8.2,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2012,7,9,ANACAPA_WEST_ISLE,E,OUTER,2,9.566666667,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_WEST_ISLE,W,INNER,1,5.35,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_WEST_ISLE,W,INNER,2,6.3,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_WEST_ISLE,W,OUTER,1,21.15,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2012,7,10,ANACAPA_WEST_ISLE,W,OUTER,2,22.15,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,INNER,1,6.4,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,INNER,2,5.8,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,MID,1,9.95,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,MID,2,9.45,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,OUTER,1,13.25,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,E,OUTER,2,14,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.466283,-120.116967,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,INNER,1,5.95,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,INNER,2,5.8,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,MID,1,8.8,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,MID,2,7.9,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,OUTER,1,14.15,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,7,16,ARROYO_QUEMADO,W,OUTER,2,13.55,Naples SMCA,reference,OUT,SCSR,Mainland - SB,Naples,34.46835,-120.125183,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,INNER,1,6.25,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,INNER,2,7,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,MID,1,8.35,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,MID,2,8.65,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,OUTER,1,11.6,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,BULLITO,CEN,OUTER,2,11.45,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.455433,-120.33205,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,INNER,1,6.55,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,INNER,2,7,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,MID,1,8.35,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,MID,2,7.6,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,OUTER,1,18.3,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,31,COJO,E,OUTER,2,17.55,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2012,10,30,COJO,W,INNER,1,6.55,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,30,COJO,W,INNER,2,6.7,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,30,COJO,W,MID,1,8.2,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,30,COJO,W,MID,2,8.3,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,31,COJO,W,OUTER,1,18.6,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,31,COJO,W,OUTER,2,18.3,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2012,10,15,COUNTY_LINE,CEN,INNER,1,5.35,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,10,15,COUNTY_LINE,CEN,INNER,2,5.5,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,8,8,COUNTY_LINE,CEN,MID,1,9.65,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,8,8,COUNTY_LINE,CEN,MID,2,9.466666667,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,8,6,COUNTY_LINE,CEN,OUTER,1,12.35,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,8,6,COUNTY_LINE,CEN,OUTER,2,12.6,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.043017,-118.952217,0
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,INNER,1,6.4,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,INNER,2,5.35,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,MID,1,7.9,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,MID,2,9.95,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,OUTER,1,10.55,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,8,7,EL_MATADOR,CEN,OUTER,2,11.45,Point Dume SMCA,SMCA,IN,SCSR,Mainland - Dume,Pt Dume,34.033283,-118.870167,2012
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,INNER,1,6.1,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,INNER,2,6,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,MID,1,8.35,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,MID,2,7.75,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,OUTER,1,9.65,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,E,OUTER,2,9.9,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,INNER,1,9.15,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,INNER,2,9.3,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,MID,1,9.6,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,MID,2,9.1,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,OUTER,1,13.55,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,18,HORSESHOE_REEF,W,OUTER,2,13.4,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,INNER,1,6.4,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,INNER,2,6.1,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,MID,1,8.05,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,MID,2,8.05,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,OUTER,1,11.75,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,E,OUTER,2,11.9,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,INNER,1,5.5,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,INNER,2,6.1,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,MID,1,9.8,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,MID,2,10.55,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,OUTER,1,11,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,7,19,IV_REEF,W,OUTER,2,10.7,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,INNER,1,11.5,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,INNER,2,11.15,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,MID,1,12.8,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,MID,2,12.05,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,OUTER,1,20.7,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,N,OUTER,2,20.85,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,INNER,1,8.35,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,INNER,2,8.95,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,MID,1,11.9,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,MID,2,11.45,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,OUTER,1,19.65,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,30,JALAMA,S,OUTER,2,20.1,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2012,10,15,LEO_CARRILLO,CEN,INNER,1,7,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,10,15,LEO_CARRILLO,CEN,INNER,2,6.25,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,8,8,LEO_CARRILLO,CEN,MID,1,10,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,8,8,LEO_CARRILLO,CEN,MID,2,9.466666667,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,8,6,LEO_CARRILLO,CEN,OUTER,1,13.1,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,8,6,LEO_CARRILLO,CEN,OUTER,2,13.7,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2012,8,7,LITTLE_DUME,CEN,INNER,1,5.65,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,7,LITTLE_DUME,CEN,INNER,2,6,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,7,LITTLE_DUME,CEN,MID,1,8.05,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,7,LITTLE_DUME,CEN,MID,2,9.15,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,6,LITTLE_DUME,CEN,OUTER,1,12.8,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,6,LITTLE_DUME,CEN,OUTER,2,12.2,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,CEN,INNER,1,8.95,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,CEN,INNER,2,11.1,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,CEN,OUTER,1,15.13333333,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,CEN,OUTER,2,13.4,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,E,INNER,1,15.03333333,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,E,INNER,2,14,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,E,OUTER,1,14.5,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,E,OUTER,2,13.55,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,W,INNER,1,13.1,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,W,INNER,2,10.66666667,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,W,OUTER,1,13.85,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2012,8,2,NAPLES,W,OUTER,2,12.65,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,INNER,1,4.45,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,INNER,2,4.6,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,MID,1,8.2,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,MID,2,8.2,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,OUTER,1,10.1,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,8,7,POINT_DUME,CEN,OUTER,2,9.766666667,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,INNER,1,6.4,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,INNER,2,5.95,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,MID,1,8.8,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,MID,2,10.4,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,OUTER,1,14.5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,E,OUTER,2,14.83333333,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,W,INNER,1,5.4,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2012,6,28,SCI_CAVERN_POINT,W,INNER,2,6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
