campus,method,year,month,day,site,side,zone,transect,classcode,count,size,depth,observer,heading
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,OUTER,1,STRPURAD,110,,13.1,SCOTT CLARK,90
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,OUTER,2,MESFRAAD,50,,13.1,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,CEN,OUTER,2,STRPURAD,104,,13.1,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,1,MESFRAAD,13,,5.5,SCOTT CLARK,90
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,1,STRPURAD,1067,,5.5,SCOTT CLARK,90
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,2,MESFRAAD,20,,5.5,SCOTT CLARK,200
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,INNER,2,STRPURAD,831,,5.5,SCOTT CLARK,200
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,1,MESFRAAD,223,,12.2,KATIE DAVIS,90
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,1,STRPURAD,707,,12.2,KATIE DAVIS,90
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,2,MESFRAAD,170,,13.1,KATIE DAVIS,210
UCSB,SBTL_SWATH,2007,8,1,SCI_PAINTED_CAVE,E,OUTER,2,STRPURAD,125,,13.1,KATIE DAVIS,210
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,INNER,2,MESFRAAD,28,,7.9,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,MID,1,MESFRAAD,11,,11.3,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,MID,2,MESFRAAD,340,,10.4,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,MID,2,STRPURAD,176,,10.4,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,OUTER,1,MESFRAAD,62,,13.7,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,OUTER,1,STRPURAD,18,,13.7,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,OUTER,2,MESFRAAD,49,,15.9,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_CHICKASAW,W,OUTER,2,STRPURAD,5,,15.9,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,MID,1,MESFRAAD,47,,9.1,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,MID,1,STRPURAD,23,,9.1,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,MID,2,MESFRAAD,14,,8.5,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,MID,2,STRPURAD,24,,8.5,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,OUTER,1,MESFRAAD,133,,13.7,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,OUTER,1,STRPURAD,31,,13.7,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,E,OUTER,2,MESFRAAD,8,,15.2,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,INNER,1,MESFRAAD,110,,7.3,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,INNER,1,STRPURAD,95,,7.3,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,INNER,2,MESFRAAD,400,,7.6,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,INNER,2,STRPURAD,231,,7.6,SCOTT HAMILTON,120
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,MID,1,MESFRAAD,5,,11.6,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,MID,1,STRPURAD,4,,11.6,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,1,SRI_TRANCION_CANYON,W,MID,2,MESFRAAD,11,,12.2,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,INNER,1,MESFRAAD,149,,7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,INNER,1,STRPURAD,7,,7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,INNER,2,MESFRAAD,240,,7,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,INNER,2,STRPURAD,32,,7,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,MID,1,MESFRAAD,33,,8.5,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,MID,1,STRPURAD,5,,8.5,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,MID,2,MESFRAAD,199,,9.1,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,MID,2,STRPURAD,17,,9.1,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,OUTER,1,MESFRAAD,273,,11.6,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,OUTER,1,STRPURAD,35,,11.6,SCOTT HAMILTON,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,OUTER,2,MESFRAAD,28,,13.7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,2,SRI_CHICKASAW,E,OUTER,2,STRPURAD,1,,13.7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,INNER,1,MESFRAAD,42,,6.7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,INNER,1,STRPURAD,43,,6.7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,INNER,2,MESFRAAD,7,,7.3,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,INNER,2,STRPURAD,5,,7.3,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,MID,1,MESFRAAD,2,,11.3,SCOTT CLARK,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,MID,2,MESFRAAD,20,,11.3,SCOTT CLARK,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,MID,2,STRPURAD,2,,11.3,SCOTT CLARK,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,OUTER,1,MESFRAAD,6,,18.3,SCOTT CLARK,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,OUTER,1,STRPURAD,3,,18.3,SCOTT CLARK,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,N,OUTER,2,STRPURAD,2,,20.4,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,MID,1,MESFRAAD,1,,10.7,ALEX RAY,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,MID,2,MESFRAAD,11,,11,ALEX RAY,190
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,MID,2,STRPURAD,2,,11,ALEX RAY,190
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,OUTER,1,MESFRAAD,125,,16.5,SCOTT CLARK,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,OUTER,1,STRPURAD,7,,16.5,SCOTT CLARK,300
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,OUTER,2,MESFRAAD,59,,16.8,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,6,SRI_CLUSTER_POINT,S,OUTER,2,STRPURAD,9,,16.8,ALEX RAY,120
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,1,MESFRAAD,30,,12.2,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,1,STRPURAD,20,,12.2,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,2,MESFRAAD,110,,11.6,KATIE DAVIS,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,INNER,2,STRPURAD,38,,11.6,KATIE DAVIS,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,1,MESFRAAD,11,,13.4,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,1,STRPURAD,3,,13.4,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,2,MESFRAAD,27,,11.3,KATIE DAVIS,90
UCSB,SBTL_SWATH,2007,8,7,NAPLES,E,OUTER,2,STRPURAD,10,,11.3,KATIE DAVIS,90
UCSB,SBTL_SWATH,2007,8,27,COJO,E,INNER,2,STRPURAD,2,,6.7,SCOTT CLARK,270
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,INNER,1,STRPURAD,57,,8.5,SCOTT CLARK,320
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,MID,1,STRPURAD,8,,8.2,AVREY PARSONS-FIELD,300
UCSB,SBTL_SWATH,2007,8,28,JALAMA,N,MID,2,STRPURAD,26,,9.8,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,MID,1,STRPURAD,35,,8.5,AVREY PARSONS-FIELD,300
UCSB,SBTL_SWATH,2007,8,28,JALAMA,S,MID,2,STRPURAD,1,,9.1,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,1,MESFRAAD,57,,18.3,SCOTT CLARK,320
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,1,STRPURAD,9,,18.3,SCOTT CLARK,320
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,2,MESFRAAD,7,,20.7,SCOTT CLARK,200
UCSB,SBTL_SWATH,2007,10,24,SCI_GULL_ISLE,E,OUTER,2,STRPURAD,3,,20.7,SCOTT CLARK,200
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,1,MESFRAAD,198,,4.6,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,1,PANINT,1,,4.6,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,1,STRPURAD,2200,,4.6,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,2,MESFRAAD,57,,5.2,SCOTT HAMILTON,90
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,INNER,2,STRPURAD,221,,5.2,SCOTT HAMILTON,90
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,1,MESFRAAD,143,,9.1,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,1,STRPURAD,859,,9.1,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,2,MESFRAAD,137,,9.8,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,2,STRPURAD,814,,9.8,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,MESFRAAD,102,,4.6,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,STRPURAD,1346,,4.6,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,INNER,2,MESFRAAD,290,,5.5,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,INNER,2,STRPURAD,866,,5.5,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,1,MESFRAAD,327,,8.2,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,1,STRPURAD,2100,,8.2,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,2,MESFRAAD,455,,9.1,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,2,STRPURAD,1023,,9.1,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,INNER,1,MESFRAAD,639,,8.2,KATIE DAVIS,180
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,INNER,1,STRPURAD,929,,8.2,KATIE DAVIS,180
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,INNER,2,MESFRAAD,1023,,4.6,SCOTT HAMILTON,250
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,INNER,2,STRPURAD,796,,4.6,SCOTT HAMILTON,250
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,1,MESFRAAD,316,,11,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,1,STRPURAD,1404,,11,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,2,MESFRAAD,666,,8.2,SCOTT HAMILTON,250
UCSB,SBTL_SWATH,2008,6,23,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,2,STRPURAD,360,,8.2,SCOTT HAMILTON,250
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,INNER,1,MESFRAAD,203,,7.6,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,INNER,1,STRPURAD,1083,,7.6,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,INNER,2,MESFRAAD,44,,8.2,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,INNER,2,STRPURAD,1004,,8.2,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,OUTER,1,MESFRAAD,171,,15.9,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,OUTER,1,STRPURAD,29,,15.9,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,OUTER,2,MESFRAAD,247,,14.3,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,CEN,OUTER,2,STRPURAD,27,,14.3,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,INNER,1,MESFRAAD,1047,,6.1,JESSE PATTERSON,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,INNER,1,STRPURAD,1929,,6.1,JESSE PATTERSON,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,INNER,2,MESFRAAD,427,,7.3,JESSE PATTERSON,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,INNER,2,STRPURAD,1452,,7.3,JESSE PATTERSON,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,OUTER,1,MESFRAAD,726,,9.5,AVREY PARSONS-FIELD,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,OUTER,1,STRPURAD,3500,,9.5,AVREY PARSONS-FIELD,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,OUTER,2,MESFRAAD,756,,10.7,AVREY PARSONS-FIELD,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,E,OUTER,2,STRPURAD,2875,,10.7,AVREY PARSONS-FIELD,20
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,INNER,1,MESFRAAD,80,,5.2,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,INNER,1,STRPURAD,163,,5.2,PETER CARLSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,INNER,2,MESFRAAD,110,,6.1,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,INNER,2,STRPURAD,463,,6.1,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,OUTER,1,MESFRAAD,254,,12.8,JESSE PATTERSON,250
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,OUTER,1,STRPURAD,1062,,12.8,JESSE PATTERSON,250
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,OUTER,2,MESFRAAD,381,,12.2,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2008,6,24,ANACAPA_EAST_FISH_CAMP,W,OUTER,2,STRPURAD,1018,,12.2,JESSE PATTERSON,270
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,INNER,1,MESFRAAD,59,,10.4,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,INNER,1,STRPURAD,58,,10.4,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,INNER,2,MESFRAAD,17,,10.4,SCOTT HAMILTON,240
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,INNER,2,STRPURAD,3,,10.4,SCOTT HAMILTON,240
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,MID,1,MESFRAAD,54,,12.5,KATIE DAVIS,120
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,MID,2,MESFRAAD,79,,12.2,KATIE DAVIS,120
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,OUTER,1,MESFRAAD,31,,16.5,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,OUTER,1,STRPURAD,327,,16.5,KATIE DAVIS,240
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,OUTER,2,MESFRAAD,315,,17.1,SCOTT HAMILTON,60
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,CEN,OUTER,2,STRPURAD,441,,17.1,SCOTT HAMILTON,60
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,INNER,1,MESFRAAD,81,,9.8,KATIE DAVIS,260
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,INNER,1,PANINT,1,,9.8,KATIE DAVIS,260
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,INNER,1,STRPURAD,6,,9.8,KATIE DAVIS,260
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,INNER,2,MESFRAAD,5,,8.5,KATIE DAVIS,60
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,MID,1,MESFRAAD,13,,10.4,SCOTT HAMILTON,70
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,MID,1,STRPURAD,9,,10.4,SCOTT HAMILTON,70
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,MID,2,MESFRAAD,7,,11,SCOTT HAMILTON,80
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,MID,2,STRPURAD,11,,11,SCOTT HAMILTON,80
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,OUTER,1,MESFRAAD,23,,17.7,KATIE DAVIS,320
UCSB,SBTL_SWATH,2008,6,24,SCI_YELLOWBANKS,W,OUTER,2,MESFRAAD,2,,18.3,SCOTT HAMILTON,60
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,MID,1,MESFRAAD,171,,12.8,JESSE PATTERSON,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,MID,1,STRPURAD,164,,12.8,JESSE PATTERSON,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,MID,2,MESFRAAD,47,,12.8,JESSE PATTERSON,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,MID,2,STRPURAD,497,,12.8,JESSE PATTERSON,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,OUTER,1,MESFRAAD,94,,15.9,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,OUTER,1,STRPURAD,9,,15.9,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,OUTER,2,MESFRAAD,77,,15.9,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,E,OUTER,2,STRPURAD,8,,15.9,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,MID,1,MESFRAAD,252,,12.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,MID,1,STRPURAD,46,,12.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,MID,2,MESFRAAD,174,,12.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,MID,2,STRPURAD,24,,12.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,OUTER,1,MESFRAAD,200,,17.1,JESSE PATTERSON,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,OUTER,1,STRPURAD,2,,17.1,JESSE PATTERSON,30
UCSB,SBTL_SWATH,2008,6,25,SCI_COCHE_POINT,W,OUTER,2,MESFRAAD,245,,17.1,JESSE PATTERSON,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,INNER,1,MESFRAAD,37,,7.3,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,INNER,1,STRPURAD,4,,7.3,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,INNER,2,MESFRAAD,143,,8.2,KATIE DAVIS,90
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,INNER,2,STRPURAD,17,,8.2,KATIE DAVIS,90
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,MID,1,MESFRAAD,1,,9.1,SCOTT HAMILTON,270
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,MID,2,MESFRAAD,24,,9.1,SCOTT HAMILTON,90
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,MID,2,STRPURAD,6,,9.1,SCOTT HAMILTON,90
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,OUTER,1,MESFRAAD,16,,15.5,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_NORTH,W,OUTER,1,STRPURAD,20,,15.5,KATIE DAVIS,270
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,INNER,1,MESFRAAD,20,,14.9,KATIE DAVIS,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,INNER,1,STRPURAD,5,,14.9,KATIE DAVIS,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,INNER,2,MESFRAAD,1,,13.4,KATIE DAVIS,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,MID,1,MESFRAAD,21,,14.6,SCOTT HAMILTON,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,MID,1,STRPURAD,6,,14.6,SCOTT HAMILTON,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,MID,2,MESFRAAD,64,,12.8,SCOTT HAMILTON,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,MID,2,STRPURAD,11,,12.8,SCOTT HAMILTON,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,1,MESFRAAD,101,,15.9,KATIE DAVIS,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,1,STRPURAD,26,,15.9,KATIE DAVIS,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,2,MESFRAAD,34,,16.2,SCOTT HAMILTON,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,E,OUTER,2,STRPURAD,8,,16.2,SCOTT HAMILTON,30
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,W,OUTER,1,MESFRAAD,35,,17.4,KATIE DAVIS,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,W,OUTER,1,STRPURAD,15,,17.4,KATIE DAVIS,210
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,W,OUTER,2,MESFRAAD,37,,17.1,SCOTT HAMILTON,0
UCSB,SBTL_SWATH,2008,6,25,SRI_JOHNSONS_LEE_SOUTH,W,OUTER,2,STRPURAD,19,,17.1,SCOTT HAMILTON,0
